url,name,category,cost,imageURL,preparationTime,cookingTime,totalTime,yield,isLowNickel,isVegetarian,isLactoseFree,isGlutenFree,isLight,calories,carbs,sugar,protein,fat,saturatedFat,fiber,chol,sodium,bestRating,ratingCount,ratingValue
https://ricette.giallozafferano.it/Pancakes-allo-sciroppo-d-acero.html,"Pancake allo sciroppo d'acero","Dolci","Molto basso",https://www.giallozafferano.it/images/ricette/3/320/foto_hd/hd650x433_wm.jpg,PT15M,PT20M,PT35M,4,0,1,0,0,0,263,35.1,8.4,8.9,9.6,5.06,0.9,117,63,5,662,4.4
https://ricette.giallozafferano.it/Tiramisu.html,"Tiramisù","Dolci","Medio",https://www.giallozafferano.it/images/ricette/173/17354/foto_hd/hd650x433_wm.jpg,PT40M,PTM,PT40M,8,0,1,0,0,0,544,42.2,30.5,13.1,35.8,19.49,1.4,259,151,5,997,4.2
https://ricette.giallozafferano.it/Crepes-dolci-e-salate-ricetta-base.html,"Crepe dolci e salate (ricetta base)","Dolci","Basso",https://www.giallozafferano.it/images/ricette/172/17265/foto_hd/hd650x433_wm.jpg,PT10M,PT15M,PT25M,8,1,1,0,0,0,196,27.3,3.5,7.8,6.2,3.19,0.8,83,56,5,345,4.3
https://ricette.giallozafferano.it/Spaghetti-alla-Carbonara.html,"Spaghetti alla Carbonara","Primi piatti","Basso",https://www.giallozafferano.it/images/ricette/175/17567/foto_hd/hd650x433_wm.jpg,PT15M,PT10M,PT25M,4,1,0,0,0,0,680,66.9,2.9,19.3,37.2,13.57,2.2,383,586,5,819,4.2
https://ricette.giallozafferano.it/Parmigiana-di-melanzane.html,"Parmigiana di melanzane","Secondi piatti","Medio",https://www.giallozafferano.it/images/ricette/174/17464/foto_hd/hd650x433_wm.jpg,PT40M,PT100M,PT140M,8,0,1,0,1,0,562,10.4,10.4,22.1,47.9,16.26,6.7,46,918,5,256,4.2
https://ricette.giallozafferano.it/Impasto-per-pizza.html,"Pasta per la pizza","Lievitati","Molto basso",https://www.giallozafferano.it/images/ricette/173/17350/foto_hd/hd650x433_wm.jpg,PT20M,PTM,PT20M,2,1,1,1,0,0,1031,184.4,4.1,29.5,19.5,2.95,6.3,0,1966,5,340,4.2
https://ricette.giallozafferano.it/Spaghetti-alle-vongole.html,"Spaghetti alle vongole","Primi piatti","Medio",https://www.giallozafferano.it/images/ricette/0/1/foto_hd/hd650x433_wm.jpg,PT20M,PT20M,PT40M,4,0,0,1,0,1,420,67.8,3.9,15.9,9.4,1.31,3,31,500,5,383,4.3
https://ricette.giallozafferano.it/Crepe-alla-Nutella.html,"Crepe alla Nutella","Dolci","Basso",https://www.giallozafferano.it/images/ricette/172/17262/foto_hd/hd650x433_wm.jpg,PT10M,PT30M,PT40M,8,0,1,0,0,0,285,38.7,14.8,8.9,10.5,4.37,1,81,64,5,430,4.2
https://ricette.giallozafferano.it/Spaghetti-Cacio-e-Pepe.html,"Spaghetti Cacio e Pepe","Primi piatti","Basso",https://www.giallozafferano.it/images/ricette/176/17617/foto_hd/hd650x433_wm.jpg,PT10M,PT10M,PT20M,4,1,1,0,0,0,491,66.4,2.5,23.4,14.7,8.7,2.3,52,1239,5,363,4.4
https://ricette.giallozafferano.it/New-York-Cheesecake.html,"New York Cheesecake","Dolci","Medio",https://www.giallozafferano.it/images/ricette/175/17503/foto_hd/hd650x433_wm.jpg,PT30M,PT80M,PT110M,8,0,1,0,0,0,547,39.2,19.7,9.4,39.2,22.78,1.2,188,299,5,198,4.3
https://ricette.giallozafferano.it/Pesto-alla-Genovese.html,"Pesto alla Genovese","Salse e Sughi","Basso",https://www.giallozafferano.it/images/ricette/0/5/foto_hd/hd650x433_wm.jpg,PT20M,PTM,PT20M,2,1,1,0,1,0,302,0.9,0.9,9.6,28.9,7.68,0.7,24,823,5,96,4.2
https://ricette.giallozafferano.it/Muffin-con-gocce-di-cioccolato.html,"Muffin con gocce di cioccolato","Dolci","Basso",https://www.giallozafferano.it/images/ricette/3/358/foto_hd/hd650x433_wm.jpg,PT15M,PT20M,PT35M,12,0,1,0,0,0,271,34.4,17.5,4.5,12.9,7.33,0.7,61,119,5,254,4.5
https://ricette.giallozafferano.it/Spaghetti-all-Amatriciana.html,"Spaghetti all'Amatriciana","Primi piatti","Basso",https://www.giallozafferano.it/images/ricette/175/17584/foto_hd/hd650x433_wm.jpg,PT10M,PT25M,PT35M,4,0,0,0,0,0,721,69.6,5.6,18.5,40.1,13.39,3,57,702,5,282,4.3
https://ricette.giallozafferano.it/Torta-tenerina.html,"Torta tenerina","Dolci","Medio",https://www.giallozafferano.it/images/ricette/165/16545/foto_hd/hd650x433_wm.jpg,PT20M,PT35M,PT55M,8,0,1,0,0,0,395,45.2,40.4,5.6,21.3,12.01,0.5,133,42,5,405,4.4
https://ricette.giallozafferano.it/Besciamella.html,"Besciamella","Salse e Sughi","Molto basso",https://www.giallozafferano.it/images/ricette/0/28/foto_hd/hd650x433_wm.jpg,PT5M,PT10M,PT15M,4,1,1,0,0,0,368,26.3,10.4,9.3,25.1,14.6,0.6,75,182,5,257,4.3
https://ricette.giallozafferano.it/Insalata-di-riso-classica.html,"Insalata di riso","Primi piatti","Basso",https://www.giallozafferano.it/images/ricette/179/17969/foto_hd/hd650x433_wm.jpg,PT20M,PT15M,PT35M,4,0,0,0,0,0,660,67.4,5.5,39.3,25.9,9.98,3.6,82,1238,5,153,4.2
https://ricette.giallozafferano.it/Tortino-di-cioccolato-con-cuore-fondente.html,"Tortino di cioccolato con cuore fondente","Dolci","Basso",https://www.giallozafferano.it/images/ricette/173/17316/foto_hd/hd650x433_wm.jpg,PT15M,PT15M,PT30M,4,0,1,0,0,0,548,56.4,52.6,6.9,32.8,18.49,0.7,201,45,5,281,4.5
https://ricette.giallozafferano.it/Gateau-di-patate.html,"Gateau di patate","Piatti Unici","Basso",https://www.giallozafferano.it/images/ricette/165/16591/foto_hd/hd650x433_wm.jpg,PT30M,PT70M,PT100M,6,0,0,0,0,0,317,15.4,0.8,14.5,21.9,7.03,1.3,97,537,5,232,4.3
https://ricette.giallozafferano.it/Brownies.html,"Brownies","Dolci","Basso",https://www.giallozafferano.it/images/ricette/7/780/foto_hd/hd650x433_wm.jpg,PT20M,PT30M,PT50M,6,0,1,0,0,0,902,87.9,70.7,13.2,55.3,22.25,3.1,180,253,5,177,4.5
https://ricette.giallozafferano.it/Panna-cotta.html,"Panna cotta","Dolci","Basso",https://www.giallozafferano.it/images/ricette/171/17165/foto_hd/hd650x433_wm.jpg,PT15M,PT15M,PT30M,4,1,0,0,0,0,351,26,26,3.6,25.9,15.05,0,85,50,5,123,4.4
https://ricette.giallozafferano.it/Crema-al-caffe.html,"Crema al caffè","Dolci","Molto basso",https://www.giallozafferano.it/images/ricette/178/17875/foto_hd/hd650x433_wm.jpg,PT10M,PTM,PT10M,8,1,1,0,1,0,96,6.5,6.5,1,7.3,4.27,0,24,14,5,102,4.3
https://ricette.giallozafferano.it/Pesto-di-zucchine.html,"Pesto di zucchine","Salse e Sughi","Basso",https://www.giallozafferano.it/images/ricette/195/19513/foto_hd/hd650x433_wm.jpg,PT10M,PTM,PT10M,4,1,1,0,1,0,390,1.2,1.1,7.7,39.4,7.82,0.9,15,383,5,1,2
https://ricette.giallozafferano.it/Crostata-alla-frutta.html,"Crostata alla frutta","Dolci","Medio",https://www.giallozafferano.it/images/ricette/165/16547/foto_hd/hd650x433_wm.jpg,PT40M,PT40M,PT80M,8,0,1,0,0,0,513,69.6,38.8,8.6,22.3,11.78,1.9,254,51,5,114,4.3
https://ricette.giallozafferano.it/Guacamole.html,"Guacamole","Salse e Sughi","Medio",https://www.giallozafferano.it/images/ricette/5/503/foto_hd/hd650x433_wm.jpg,PT10M,PTM,PT10M,4,0,1,1,1,0,141,1.5,1.4,1.9,14.1,1.81,1.6,0,206,5,94,4.5
https://ricette.giallozafferano.it/Torta-magica.html,"Torta magica","Dolci","Basso",https://www.giallozafferano.it/images/ricette/29/2945/foto_hd/hd650x433_wm.jpg,PT30M,PT80M,PT110M,0,1,1,0,0,0,342,38.2,27.2,7.2,17.8,9.86,0.4,148,218,5,193,4.2
https://ricette.giallozafferano.it/Plumcake-allo-yogurt.html,"Plumcake allo yogurt","Dolci","Basso",https://www.giallozafferano.it/images/ricette/5/593/foto_hd/hd650x433_wm.jpg,PT15M,PT50M,PT65M,6,0,1,0,0,0,406,57.4,29.6,6.8,16.6,2.94,5.9,0,8,5,168,4.3
https://ricette.giallozafferano.it/Cheesecake-al-limone.html,"Cheesecake al limone","Dolci","Basso",https://www.giallozafferano.it/images/ricette/167/16701/foto_hd/hd650x433_wm.jpg,PT40M,PT6M,PT46M,10,0,0,0,0,0,453,46.9,34.5,9.5,25.2,14.46,0.3,84,217,5,84,4.3
https://ricette.giallozafferano.it/Patate-al-forno.html,"Patate al forno","Contorni","Basso",https://www.giallozafferano.it/images/ricette/166/16644/foto_hd/hd650x433_wm.jpg,PT15M,PT65M,PT80M,4,0,1,1,1,0,261,38.6,2,4.5,9.9,1.55,3.8,0,311,5,221,4.3
https://ricette.giallozafferano.it/Fiori-di-zucca-in-pastella.html,"Fiori di zucca in pastella","Antipasti","Basso",https://www.giallozafferano.it/images/ricette/170/17091/foto_hd/hd650x433_wm.jpg,PT20M,PT5M,PT25M,15,0,1,0,0,0,558,40.2,2.2,6.6,41.2,8.15,1.5,40,711,5,152,4.3
https://ricette.giallozafferano.it/Gnocchi-di-patate.html,"Gnocchi di patate","Primi piatti","Molto basso",https://www.giallozafferano.it/images/ricette/0/99/foto_hd/hd650x433_wm.jpg,PT20M,PT40M,PT60M,4,0,1,1,0,0,474,95.9,2.1,14.2,3.7,0.92,5.2,46,329,5,219,4.2
https://ricette.giallozafferano.it/Rotolo-alla-Nutella.html,"Rotolo alla Nutella","Dolci","Basso",https://www.giallozafferano.it/images/ricette/172/17219/foto_hd/hd650x433_wm.jpg,PT30M,PT9M,PT39M,8,0,1,0,0,0,409,53.6,45.3,8.4,17.9,5.87,1.9,105,97,5,272,4.2
https://ricette.giallozafferano.it/Arancini-di-riso.html,"Arancini di riso","Antipasti","Basso",https://www.giallozafferano.it/images/ricette/2/247/foto_hd/hd650x433_wm.jpg,PT60M,PT45M,PT105M,12,0,0,0,0,0,628,55.1,2.2,13.8,38.8,9.73,1.7,32,635,5,230,4.3
https://ricette.giallozafferano.it/Pan-di-Spagna.html,"Pan di Spagna","Dolci","Basso",https://www.giallozafferano.it/images/ricette/174/17425/foto_hd/hd650x433_wm.jpg,PT25M,PT40M,PT65M,0,0,1,1,0,0,266,49.5,27.6,7.5,4.2,1.51,0.3,175,275,5,302,4.2
https://ricette.giallozafferano.it/Zucchine-ripiene.html,"Zucchine ripiene","Secondi piatti","Basso",https://www.giallozafferano.it/images/ricette/166/16615/foto_hd/hd650x433_wm.jpg,PT25M,PT60M,PT85M,4,1,0,0,0,0,278,4.4,1.2,16.3,21.7,8.12,1.4,96,1039,5,63,4.4
https://ricette.giallozafferano.it/Riso-alla-cantonese.html,"Riso alla cantonese","Primi piatti","Basso",https://www.giallozafferano.it/images/ricette/179/17990/foto_hd/hd650x433_wm.jpg,PT10M,PT30M,PT40M,4,0,0,0,0,0,509,59.3,4.8,20.9,20.9,4.71,5,172,1172,5,115,4.3
https://ricette.giallozafferano.it/Piadina-Romagnola.html,"Piadina Romagnola","Piatti Unici","Molto basso",https://www.giallozafferano.it/images/ricette/179/17984/foto_hd/hd650x433_wm.jpg,PT30M,PT4M,PT34M,6,1,0,1,0,0,488,65.1,1.4,9.2,21.2,8.99,2.1,20,1315,5,124,4.3
https://ricette.giallozafferano.it/Pasta-alla-gricia.html,"Pasta alla gricia","Primi piatti","Medio",https://www.giallozafferano.it/images/ricette/182/18220/foto_hd/hd650x433_wm.jpg,PT10M,PT15M,PT25M,4,1,0,0,0,0,568,66.3,2.4,25.9,22.2,8.63,2.1,63,2879,5,212,4.4
https://ricette.giallozafferano.it/Torta-della-nonna.html,"Torta della nonna","Dolci","Medio",https://www.giallozafferano.it/images/ricette/167/16720/foto_hd/hd650x433_wm.jpg,PT30M,PT50M,PT80M,10,0,1,0,0,0,613,87.8,47.7,12.3,23.7,12.58,1.3,178,76,5,248,4.4
https://ricette.giallozafferano.it/Pasta-fresca-all-uovo.html,"Pasta fresca all'uovo (sfoglia e formati)","Primi piatti","Molto basso",https://www.giallozafferano.it/images/ricette/177/17726/foto_hd/hd650x433_wm.jpg,PT15M,PTM,PT15M,4,1,1,1,0,1,408,74.1,1.6,16.6,5,1.74,2.4,185,71,5,128,4.4
https://ricette.giallozafferano.it/Polpette-al-sugo.html,"Polpette al sugo","Secondi piatti","Basso",https://www.giallozafferano.it/images/ricette/166/16604/foto_hd/hd650x433_wm.jpg,PT30M,PT20M,PT50M,24,0,0,0,0,0,492,20.7,4.1,23.7,34.9,10,3.1,120,1001,5,148,4.5
https://ricette.giallozafferano.it/Cookies.html,"Cookies","Dolci","Basso",https://www.giallozafferano.it/images/ricette/178/17853/foto_hd/hd650x433_wm.jpg,PT15M,PT40M,PT55M,22,0,1,0,0,0,156,27.2,16,2.9,3.9,2.19,0.5,20,69,5,177,4.3
https://ricette.giallozafferano.it/Cheesecake-light.html,"Cheesecake leggera","Dolci","Basso",https://www.giallozafferano.it/images/ricette/20/2023/foto_hd/hd650x433_wm.jpg,PT30M,PTM,PT30M,10,0,0,0,0,0,268,31.4,22.3,6.3,13,7.58,0.1,49,208,5,66,4.2
https://ricette.giallozafferano.it/Crema-pasticcera.html,"Crema pasticcera","Dolci","Basso",https://www.giallozafferano.it/images/ricette/173/17351/foto_hd/hd650x433_wm.jpg,PT15M,PT10M,PT25M,4,0,1,0,0,0,356,53.4,42.2,6.4,13,6.49,0,228,63,5,382,4
https://ricette.giallozafferano.it/Pollo-alle-mandorle.html,"Pollo alle mandorle","Secondi piatti","Basso",https://www.giallozafferano.it/images/ricette/4/404/foto_hd/hd650x433_wm.jpg,PT10M,PT20M,PT30M,4,0,0,1,0,0,463,22.2,4,38.4,24.5,2.55,6.3,75,1079,5,163,4.5
https://ricette.giallozafferano.it/Cheesecake-alla-Nutella.html,"Cheesecake alla Nutella","Dolci","Basso",https://www.giallozafferano.it/images/ricette/155/15520/foto_hd/hd650x433_wm.jpg,PT15M,PTM,PT15M,10,0,1,0,0,0,595,44.8,34.9,9.4,42.1,19.23,0.9,82,236,5,156,4.6
https://ricette.giallozafferano.it/Cheesecake-ai-frutti-di-bosco.html,"Cheesecake ai frutti di bosco","Dolci","Medio",https://www.giallozafferano.it/images/ricette/167/16736/foto_hd/hd650x433_wm.jpg,PT30M,PT10M,PT40M,10,0,0,0,0,0,470,51.9,38.5,8.8,25.3,15,4.4,95,173,5,64,4.5
https://ricette.giallozafferano.it/Chiffon-cake.html,"Chiffon cake","Dolci","Basso",https://www.giallozafferano.it/images/ricette/33/3372/foto_hd/hd650x433_wm.jpg,PT25M,PT60M,PT85M,8,0,1,1,0,0,491,70.3,42.7,9.6,19.1,3.17,1,166,211,5,174,4.3
https://ricette.giallozafferano.it/Dorayaki.html,"Dorayaki","Dolci","Medio",https://www.giallozafferano.it/images/ricette/168/16898/foto_hd/hd650x433_wm.jpg,PT10M,PT20M,PT30M,6,0,1,1,0,0,279,58.9,28.9,6.6,1.8,0.63,1,67,27,5,250,4.5
https://ricette.giallozafferano.it/Farinata-di-ceci.html,"Farinata di ceci","Torte salate","Molto basso",https://www.giallozafferano.it/images/ricette/0/82/foto_hd/hd650x433_wm.jpg,PT5M,PT30M,PT35M,8,1,1,1,1,1,187,20.4,1.4,8.2,8.1,1.14,5.2,0,494,5,109,4.3
https://ricette.giallozafferano.it/Couscous-alle-verdure.html,"Couscous alle verdure","Primi piatti","Basso",https://www.giallozafferano.it/images/ricette/5/572/foto_hd/hd650x433_wm.jpg,PT25M,PT15M,PT40M,4,0,1,1,0,1,251,37.5,6.7,8.1,7.7,1.17,7.4,0,496,5,167,4
https://ricette.giallozafferano.it/Hummus.html,"Hummus","Antipasti","Molto basso",https://www.giallozafferano.it/images/ricette/3/338/foto_hd/hd650x433_wm.jpg,PT10M,PT3M,PT13M,6,1,1,1,0,0,211,12,2.4,7.7,14.7,2.01,8.7,0,657,5,70,4.4
https://ricette.giallozafferano.it/Torta-fredda-allo-yogurt.html,"Torta fredda allo yogurt","Dolci","None",https://www.giallozafferano.it/images/ricette/176/17605/foto_hd/hd650x433_wm.jpg,PT30M,PTM,PT30M,10,0,0,0,0,0,429,37.2,21.8,5.6,28.6,16.51,0.9,103,117,5,138,3.9
https://ricette.giallozafferano.it/Insalata-tiepida-di-polpo-e-patate.html,"Insalata tiepida di polpo e patate","Secondi piatti","Medio",https://www.giallozafferano.it/images/ricette/168/16893/foto_hd/hd650x433_wm.jpg,PT20M,PT65M,PT85M,4,0,0,1,1,0,456,41.7,5.1,28.5,19.5,3.54,4.1,162,836,5,172,4.2
https://ricette.giallozafferano.it/Torta-caprese.html,"Torta caprese","Dolci","Elevato",https://www.giallozafferano.it/images/ricette/175/17583/foto_hd/hd650x433_wm.jpg,PT30M,PT45M,PT75M,10,0,1,0,0,0,461,33.4,30.9,7,33.3,13.8,2.5,160,171,5,282,4.3
https://ricette.giallozafferano.it/Melanzane-ripiene.html,"Melanzane ripiene","Secondi piatti","Medio",https://www.giallozafferano.it/images/ricette/211/21166/foto_hd/hd650x433_wm.jpg,PT40M,PT60M,PT100M,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,91,4.5
https://ricette.giallozafferano.it/Polpettine-di-tonno-e-ricotta.html,"Polpettine di tonno e ricotta","Secondi piatti","Basso",https://www.giallozafferano.it/images/ricette/198/19827/foto_hd/hd650x433_wm.jpg,PT20M,PT10M,PT30M,20,0,0,0,0,0,650,15.5,2,24.4,54.4,14.06,0.8,145,714,5,154,4.4
https://ricette.giallozafferano.it/Pasta-con-le-melanzane.html,"Pasta con le melanzane","Primi piatti","Basso",https://www.giallozafferano.it/images/ricette/19/1975/foto_hd/hd650x433_wm.jpg,PT15M,PT30M,PT45M,4,0,1,1,0,1,381,68.3,4.5,9.4,7.8,1.29,2.9,0,301,5,84,4.2
https://ricette.giallozafferano.it/Pasta-e-zucchine.html,"Pasta e zucchine","Primi piatti","Molto basso",https://www.giallozafferano.it/images/ricette/166/16633/foto_hd/hd650x433_wm.jpg,PT5M,PT15M,PT20M,4,1,1,1,0,1,369,69.1,4.9,10.8,5.5,0.81,4.4,0,301,5,167,4.2
https://ricette.giallozafferano.it/Risotto-allo-Zafferano.html,"Risotto allo Zafferano","Primi piatti","Medio",https://www.giallozafferano.it/images/ricette/174/17481/foto_hd/hd650x433_wm.jpg,PT5M,PT25M,PT30M,4,0,1,0,0,0,626,68.1,3.1,13.2,32.7,18.94,1.1,100,894,5,134,4.4
https://ricette.giallozafferano.it/Salame-di-cioccolato.html,"Salame di cioccolato","Dolci","Medio",https://www.giallozafferano.it/images/ricette/173/17347/foto_hd/hd650x433_wm.jpg,PT30M,PTM,PT30M,8,0,1,0,0,0,478,52.8,40.8,4.7,27.3,15.76,0.4,118,76,5,228,4
https://ricette.giallozafferano.it/Spaghetti-allo-scoglio.html,"Spaghetti allo scoglio","Primi piatti","Elevato",https://www.giallozafferano.it/images/ricette/182/18285/foto_hd/hd650x433_wm.jpg,PT35M,PT20M,PT55M,4,0,0,1,0,0,589,75.1,8.5,40.6,13.3,2.23,3.3,267,756,5,257,4.3
https://ricette.giallozafferano.it/Lasagne-alla-Bolognese.html,"Lasagne alla Bolognese","Primi piatti","Medio",https://www.giallozafferano.it/images/ricette/176/17678/foto_hd/hd650x433_wm.jpg,PT30M,PT25M,PT55M,8,0,0,0,0,0,995,104.1,10.9,48.6,40.5,20.39,4.6,235,814,5,269,4.3
https://ricette.giallozafferano.it/Muffin-al-cioccolato.html,"Muffin al cioccolato","Dolci","Basso",https://www.giallozafferano.it/images/ricette/165/16576/foto_hd/hd650x433_wm.jpg,PT20M,PT30M,PT50M,12,0,1,0,0,0,389,51.7,32,7.3,17,9.53,2.4,101,123,5,157,4.5
https://ricette.giallozafferano.it/Crostata-alla-confettura-di-albicocche.html,"Crostata alla confettura di albicocche","Dolci","Basso",https://www.giallozafferano.it/images/ricette/174/17414/foto_hd/hd650x433_wm.jpg,PT30M,PT60M,PT90M,8,0,1,0,0,0,715,107,59.4,9.2,27.8,15.76,2.3,129,190,5,197,4.1
https://ricette.giallozafferano.it/Pasta-frolla.html,"Pasta frolla","Dolci","Basso",https://www.giallozafferano.it/images/ricette/173/17338/foto_hd/hd650x433_wm.jpg,PT20M,PTM,PT20M,0,1,1,0,0,0,442,56.8,20.8,6.7,20.9,11.91,1.2,97,17,5,194,4.1
https://ricette.giallozafferano.it/polpette-di-melanzane.html,"Polpette di melanzane","Antipasti","Basso",https://www.giallozafferano.it/images/ricette/164/16473/foto_hd/hd650x433_wm.jpg,PT40M,PT50M,PT90M,35,1,1,1,0,0,434,12.8,2.7,8.6,38.8,7.39,2.9,58,349,5,165,4.2
https://ricette.giallozafferano.it/Macarons.html,"Macarons","Dolci","Basso",https://www.giallozafferano.it/images/ricette/207/20759/foto_hd/hd650x433_wm.jpg,PT40M,PT13M,PT53M,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,184,4.5
https://ricette.giallozafferano.it/Sangria.html,"Sangria","Bevande","Basso",https://www.giallozafferano.it/images/ricette/208/20815/foto_hd/hd650x433_wm.jpg,PT15M,PTM,PT15M,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,4.3
https://ricette.giallozafferano.it/Pasta-per-il-pane.html,"Pasta per il pane","Lievitati","Basso",https://www.giallozafferano.it/images/ricette/176/17692/foto_hd/hd650x433_wm.jpg,PT20M,PT55M,PT75M,4,1,1,1,0,0,434,91.9,2.2,14.4,1,0.21,3.2,0,771,5,145,4.4
https://ricette.giallozafferano.it/Vitello-tonnato.html,"Vitello tonnato","Antipasti","Elevato",https://www.giallozafferano.it/images/ricette/176/17697/foto_hd/hd650x433_wm.jpg,PT30M,PT55M,PT85M,6,0,0,1,1,0,283,2.6,2.6,36,11.3,2.75,1.3,155,514,5,177,4.1
https://ricette.giallozafferano.it/Riso-Venere-con-gamberetti-e-zucchine.html,"Riso Venere con gamberetti e zucchine","Primi piatti","Medio",https://www.giallozafferano.it/images/ricette/167/16763/foto_hd/hd650x433_wm.jpg,PT20M,PT22M,PT42M,4,0,0,1,0,1,305,52.5,2.7,10.4,6,0.96,3.1,56,535,5,93,4.5
https://ricette.giallozafferano.it/Insalata-di-pollo-saporita.html,"Insalata di pollo saporita","Insalate","Medio",https://www.giallozafferano.it/images/ricette/181/18148/foto_hd/hd650x433_wm.jpg,PT20M,PT4M,PT24M,4,0,0,0,0,0,698,7.3,7.3,44.9,54.2,10.14,3.4,136,989,5,118,4.2
https://ricette.giallozafferano.it/Ragu-alla-bolognese.html,"Ragu' alla bolognese","Salse e Sughi","Medio",https://www.giallozafferano.it/images/ricette/175/17508/foto_hd/hd650x433_wm.jpg,PT20M,PT210M,PT230M,4,0,0,0,1,0,532,4.9,4.9,34,37.5,12.15,1.5,128,1089,5,102,4.2
https://ricette.giallozafferano.it/Cream-tart.html,"Cream tart","Dolci","Medio",https://www.giallozafferano.it/images/ricette/188/18877/foto_hd/hd650x433_wm.jpg,PT60M,PT30M,PT90M,8,0,0,0,0,0,463,29.8,16.4,7.7,34.8,16.16,3.8,86,34,5,99,4.3
https://ricette.giallozafferano.it/Sushi.html,"Sushi","Piatti Unici","Medio",https://www.giallozafferano.it/images/ricette/25/2521/foto_hd/hd650x433_wm.jpg,PT70M,PT40M,PT110M,0,0,1,1,0,0,279,63.9,8.2,4.9,0.4,0.08,1,0,460,5,133,4.5
https://ricette.giallozafferano.it/Impepata-di-cozze.html,"Impepata di cozze","Antipasti","Basso",https://www.giallozafferano.it/images/ricette/184/18406/foto_hd/hd650x433_wm.jpg,PT45M,PT5M,PT50M,4,0,0,1,1,1,145,6.1,1,19.9,4.6,0.89,0.7,201,484,5,86,4.3
https://ricette.giallozafferano.it/Torta-al-cioccolato.html,"Torta al cioccolato","Dolci","Basso",https://www.giallozafferano.it/images/ricette/13/1305/foto_hd/hd650x433_wm.jpg,PT50M,PT40M,PT90M,8,0,1,0,0,0,545,52.7,34.8,10.2,32.6,18.23,2.7,216,268,5,355,4
https://ricette.giallozafferano.it/Focaccia.html,"Focaccia","Lievitati","Molto basso",https://www.giallozafferano.it/images/ricette/168/16876/foto_hd/hd650x433_wm.jpg,PT35M,PT40M,PT75M,4,0,1,0,0,0,646,96.5,8.3,14.7,22.4,3.81,4.5,3,1490,5,126,4.5
https://ricette.giallozafferano.it/Crocchette-di-patate.html,"Crocchette di patate","Antipasti","Molto basso",https://www.giallozafferano.it/images/ricette/166/16678/foto_hd/hd650x433_wm.jpg,PT45M,PT30M,PT75M,30,0,1,0,0,0,440,19.9,0.5,10.9,35.2,9.5,1.8,133,286,5,106,4.6
https://ricette.giallozafferano.it/Focaccia-fugassa-alla-genovese.html,"Focaccia (fügassa) alla genovese","Lievitati","Basso",https://www.giallozafferano.it/images/ricette/206/20653/foto_hd/hd650x433_wm.jpg,PT30M,PT15M,PT45M,6,1,1,1,0,0,518,75.2,1.9,14.4,17.7,2.63,2.8,0,1178,5,132,4.4
https://ricette.giallozafferano.it/Meringa-impasto-base.html,"Meringa alla francese (impasto base)","Dolci","Molto basso",https://www.giallozafferano.it/images/ricette/166/16620/foto_hd/hd650x433_wm.jpg,PT15M,PT120M,PT135M,45,1,1,1,0,0,20,4.7,4.7,0.2,0,0,0,0,4,5,59,4.5
https://ricette.giallozafferano.it/Gnocchi-alla-sorrentina.html,"Gnocchi alla sorrentina","Primi piatti","Basso",https://www.giallozafferano.it/images/ricette/197/19745/foto_hd/hd650x433_wm.jpg,PT30M,PT40M,PT70M,4,0,1,0,0,0,784,100.8,7.2,33.8,27.2,12.24,7.2,96,754,5,129,4.6
https://ricette.giallozafferano.it/Sacher-torte.html,"Sachertorte","Dolci","Basso",https://www.giallozafferano.it/images/ricette/179/17923/foto_hd/hd650x433_wm.jpg,PT60M,PT50M,PT110M,8,0,1,0,0,0,452,51.6,45.4,5.8,24.8,14.02,0.9,135,188,5,285,4.4
https://ricette.giallozafferano.it/Torta-pan-di-stelle.html,"Torta Pan di Stelle","Dolci","Basso",https://www.giallozafferano.it/images/ricette/197/19795/foto_hd/hd650x433_wm.jpg,PT15M,PTM,PT15M,8,0,1,0,0,0,611,62.4,48.4,7.7,36.7,15.5,3.3,53,173,5,218,4.4
https://ricette.giallozafferano.it/Mini-cheesecake.html,"Mini cheesecake","Dolci","Basso",https://www.giallozafferano.it/images/ricette/194/19469/foto_hd/hd650x433_wm.jpg,PT30M,PT15M,PT45M,4,0,0,0,0,0,550,53,32.7,8.9,33.6,19.78,0.9,130,227,5,70,4.2
https://ricette.giallozafferano.it/Maionese.html,"Maionese","Salse e Sughi","Basso",https://www.giallozafferano.it/images/ricette/171/17155/foto_hd/hd650x433_wm.jpg,PT30M,PTM,PT30M,0,0,1,0,1,0,179,0.1,0.1,0.5,19.7,2.78,0,40,90,5,86,4.4
https://ricette.giallozafferano.it/Mozzarella-in-carrozza.html,"Mozzarella in carrozza","Antipasti","Basso",https://www.giallozafferano.it/images/ricette/193/19389/foto_hd/hd650x433_wm.jpg,PT20M,PT8M,PT28M,24,0,1,0,0,0,337,29.1,1.4,8.9,20.6,3.49,1.3,57,324,5,129,4.5
https://ricette.giallozafferano.it/Rotolini-di-zucchine-con-crudo-e-robiola.html,"Rotolini di zucchine con crudo e robiola","Antipasti","None",https://www.giallozafferano.it/images/ricette/177/17721/foto_hd/hd650x433_wm.jpg,PT10M,PT10M,PT20M,12,1,0,0,0,0,181,1.6,1.5,13.9,13.2,6.15,0.8,44,1572,5,68,4.6
