mbid,artist_mb,tags_mb,listeners_lastfm
674bf89f-8e70-4472-929d-6b4ed6f98c88,Benny Benassi,seen live; electro house; skrillex,1150247
d3b2711f-2baa-441a-be95-14945ca7e6ea,Roxette,rock; pop; swedish; seen live; pop rock; european; classic pop and rock; 80s pop,1150161
76b2e842-5e85-4c97-ab62-d5bc315595b5,Pulp,rock; alternative rock; british; post-punk; uk; indie rock; britpop; art rock; indie pop; alternative dance; english; england; sheffield; dvd; rock and indie; +collection; à ranger,1149604
2819834e-4e08-47b0-a2c4-b7672318e8f0,The Byrds,rock; folk; american; folk rock; psychedelic rock; country rock; psychedelic pop; pop rock; folk pop; classic pop and rock,1148899
3e8bd859-7d82-49e0-b267-84fc46e2bf68,David Gray,rock; british; folk rock; alternative; pop and chart,1147106
31bea673-d23a-4889-8da1-7cb040863268,Kelly Rowland,pop; american; soul; electropop; rnb; dance-pop; pop rap; electro house; pop and chart; pop soul; contemporary r&b,1144591
7c158ea8-c0aa-410e-bdc1-20bba9759577,The Cinematic Orchestra,jazz; british; uk; acid jazz; ninja tune; dance and electronica,1143758
b5c4ffa2-82e1-4b72-b7f3-c60afb74b860,Ray LaMontagne,folk; american; usa; américain; rock and indie,1143724
1129817c-488a-4096-80c1-77fc1b107c93,Tracy Chapman,rock; folk; american; usa; folk rock; acoustic; blues rock; américain; contemporary folk; folk pop; classic pop and rock; singer/songwriter,1143047
2c629b8c-d751-4131-b785-5690bb5e0fd7,The Kills,rock; american; british; uk; usa; britannique; indie rock; américain; garage rock revival; garage rock; rock and indie,1142592
d574c9bd-46f6-440a-8d6a-8412a283eeb1,will.i.am,pop and chart,1139803
ff460a70-fdf4-4aa2-b021-8a04da76d88e,Puddle of Mudd,alternative rock; pop and chart; post grunge,1136337
5dedf5cf-a598-4408-9556-3bf3f149f3ba,Whitesnake,rock; 70s; 80s; heavy metal; metal; blues; british; uk; hard rock; blues rock; deep purple family; acoustic rock; pop rock; glam metal; english; aor; classic pop and rock,1135566
ddfd9b2f-186e-4b2c-ad09-01aa5380c225,Robin Thicke,hip hop; soul; hip hop rnb and dance hall; r&b,1133258
ad79836d-9849-44df-8789-180bbc823f3c,Antonio Vivaldi,classical; italian; production music; opera; composer; baroque; european; concerto; wiener akademie; orlado furioso; western classical music; orlando furioso spinosi; l' olimpiade; italian composer; flute sonata,1133085
7570a0dd-5a67-401b-b19a-261eee01a284,Manu Chao,rock; electronic; 80s; 90s; rap; french; folk; punk; reggae; country; spanish; world; latin; english; european; 00s; 10s; multiple ipi,1129481
149e6720-4e4a-41a4-afca-6d29083fc091,Bad Religion,80s; 90s; punk; american; punk rock; usa; hardcore punk; américain; melodic hardcore; california; 00s; rock and indie; epitaph; atlantic; california punk; classic hardcore punk; classic punk; 10s; los angeles punk; 90s punk; 80s punk,1125107
63aa26c3-d59b-4da4-84ac-716b54f1ef4d,Tame Impala,synthpop; psychedelic rock; psychedelic pop; space rock; neo-psychedelia; indietronica,1123972
ff294730-0315-440d-a543-54005779c15b,The Mamas & the Papas,pop; folk rock; psychedelic pop; pop rock; psychedelic folk; sunshine pop; folk pop; classic pop and rock,1120194
534ee493-bfac-4575-a44a-0ae41e2c3fe4,Rush,rock; progressive rock; heavy metal; metal; canadian; hard rock; classic rock; album rock; pop rock; aor; heavy prog; classic pop and rock; progressive pop,1118852
24ea074c-59cc-41c5-a5de-f68c2952965f,Paolo Nutini,british; uk; britannique; folk rock; rock and indie,1118728
32f2d6bd-c22b-42cf-a7bc-0c4b48cd2bcb,Joe Cocker,rock; pop; blues; british; uk; blues rock; pop rock; blue-eyed soul; english; blue eyed soul; pop/rock; rhythm & blues,1118353
c7423e0c-ab3e-4ab4-be10-cdff5a9d3062,Blue Öyster Cult,rock; heavy metal; hard rock; pop rock; aor; classic pop and rock; gratuitous heavy metal umlaut; pop/rock,1117882
3f2a12e9-6398-42fd-b257-2f6abd4aa5fc,Gavin DeGraw,rock; pop; pop rock; singer/songwriter,1116874
ff95eb47-41c4-4f7f-a104-cdc30f02e872,Brian Eno,rock; electronic; ambient; british; uk; britannique; electronica; glam rock; art rock; drone; experimental rock; united kingdom; classic pop and rock; space ambient; art pop,1116714
a16e47f5-aa54-47fe-87e4-bb8af91a9fdd,Ennio Morricone,soundtrack; classical; orchestral; italian; soundtrack composer; score; composer; lounge; film score; european; film soundtrack; easy listening soundtracks and musicals; film composer; soundtracks; modern classical; library music; spaghetti western; gui la testa; television music; television composer,1115312
97b226c8-7140-4da3-91ac-15e62e131a81,Macklemore & Ryan Lewis,hip hop,1115213
12ff8858-bfcb-4812-a8dd-7e9debf0cbee,Steppenwolf,rock; hard rock; psychedelic rock; blues rock; garage rock; acid rock; classic pop and rock,1113834
8475297d-fb78-4630-8d74-9b87b6bb7cc8,of Montreal,rock; electronic; american; experimental; usa; indie rock; indie; américain; indie pop; psychedelic pop; neo-psychedelia,1113103
5aeb21a3-4606-4a0d-8369-50c768d1e99a,Stars,indie; classic pop and rock,1113040
477b8c0c-c5fc-4ad2-b5b2-191f0bf2a9df,Armin van Buuren,trance; dance; seen live; dutch; progressive trance; dance and electronica; best of; uplifting trance; vocal trance; dutch trance,1111815
bfcc6d75-a6a5-4bc6-8282-47aec8531818,Cher,rock; pop; folk; dance; american; disco; rnb; baroque pop; dance-pop; pop rock; folk pop; aor; classic pop and rock,1109712
f41490ce-fe39-435d-86c0-ab5ce098b423,Simple Minds,rock; electronic; synthpop; pop; 70s; 80s; 90s; scottish; british; post-punk; new wave; uk; art rock; scotland; soft rock; pop rock; glasgow; 00s; classic pop and rock; male vocalists,1109651
bfcb6630-9b31-4e63-b11f-7b0363be72b5,The Lumineers,americana; indie pop; indie folk; folk pop,1108338
c1d4f2ba-cf39-460c-9528-6b827d3417a1,Yes,rock; electronic; progressive rock; 70s; 80s; 90s; folk; pop-rock; british; uk; 60s; hard rock; art rock; classic rock; 2000s; pop rock; symphonic rock; english; aor; symphonic prog; classic pop and rock; yes; male vocalists; progressive pop; pop/rock; mario939393; 2010s; 7567826842,1107909
dfa715ac-b536-44df-af43-570d3ea3edec,Sugababes,pop; british; uk; electropop; rnb; dance-pop; english; pop and chart; contemporary r&b,1106458
7249b899-8db8-43e7-9e6e-22f1e736024e,Def Leppard,rock; heavy metal; metal; british; uk; hard rock; nwobhm; pop rock; glam metal; english; aor; classic pop and rock,1105206
6648391e-7890-4f6c-b939-976f215195d3,UNKLE,trip-hop; electronic; downtempo; british; uk; britannique; english; dance and electronica; unkle,1103883
8ac6cc32-8ddf-43b1-9ac4-4b04f9053176,Alien Ant Farm,rock; alternative rock; pop rock; rock and indie,1102089
97b20fe3-0924-4a5f-9955-d0b5c5f9587f,Santigold,electronic; pop; american; hip-hop; new wave; hip hop; usa; américain; hip hop rnb and dance hall,1101575
f1c8da15-b408-4149-b863-f1cbe9971f19,Mudvayne,progressive metal; nu metal; new metal; alternative metal; math metal; determined,1099673
f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,Ariana Grande,pop; electropop; dance-pop; electro house; r&b; contemporary r&b; ag4,1098133
67d2cb7a-9ddb-4a7f-82bf-5a2d1a038e98,Diana Krall,pop; jazz; british; vocalist; canadian; vocal jazz; jazz and blues,1096367
3f542031-b054-454d-b57b-812fa2a81b11,Yo La Tengo,rock; american; indie rock; folk rock; indie pop; noise pop; dream pop; classic pop and rock; ambient pop,1094827
5bf64d94-efd9-4334-96fd-e6197b0b02b8,Tricky,british; uk; english; triphop; trip hop; rock and indie,1094408
fc7bbf00-fbaa-4736-986b-b3ac0266ca9b,alt-J,indie rock; blues rock; indie pop; indietronica; art pop,1092485
e22d2f66-881e-41ca-9356-544697ee5f90,Etta James,jazz; american; blues; funk; soul; rnb; blues rock; southern soul; classic pop and rock; rhythm & blues; groove me,1089540
b896aa8c-2761-40ce-b485-0e1fffd26167,Dusty Springfield,synthpop; pop; british; uk; soul; baroque pop; adult contemporary; blue-eyed soul; english; contralto; easy listening soundtracks and musicals; pop soul; blue eyed soul; death by cancer; philly soul; creamy soul,1088580
bc85da58-52d9-457d-ae8d-5d8d4ec870a9,Aaliyah,rock; pop; hip hop; neo-soul; soul; pop rap; hip hop rnb and dance hall; pop soul; r&b; contemporary r&b; death by plane crash,1088389
8456e9f7-debf-4579-a86c-33a325a35d2d,Chevelle,alternative rock; hard rock; alternative metal,1088372
5b64e344-b2fb-47bd-bd7b-4c793b17d472,Mike Posner,pop; electropop; dance-pop; folk pop; cover,1087914
29eead4d-3793-4625-8727-c03edbb38b8b,Soulja Boy Tell ’Em,rap; hip hop; dirty south; southern rap; sweet; rapper; hip hop rnb and dance hall; shit; dirty south hip hop,1085641
f053ae01-dae6-4aae-9883-e8c279fdbef4,Seal,downtempo; pop; british; uk; soul; rnb; baroque pop; r b; dance-pop; adult contemporary; pop rock; english; pop and chart; pop soul; multiple ipi; r&b,1085165
0d4bc6e5-2a3e-4fdf-8bbf-59ad0bc374d7,Lamb,electronic; drum and bass; jazz; british; uk; indie; electronica; english; triphop; classic pop and rock; downbeat drum and bass,1083420
6acb932e-840d-47ac-8e0d-725ad8a6e52c,New Found Glory,rock; punk; pop punk,1077753
72359492-22be-4ed9-aaa0-efa434fb2b01,The Allman Brothers Band,rock; american; blues; instrumental rock; psychedelic rock; blues rock; country rock; southern rock; jam band; pop rock; electric blues; jam; classic pop and rock; the allman brothers band,1075515
074e3847-f67f-49f9-81f1-8c8cea147e8e,Bring Me the Horizon,electronic; alternative rock; metalcore; post-hardcore; deathcore; melodic metalcore,1074818
78e46ae5-9bfd-433b-be3f-19e993d67ecc,Rufus Wainwright,american; canadian; popera; baroque chamber pop; easy listening soundtracks and musicals,1073349
dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,NOFX,rock; punk; american; punk rock; ska punk; usa; hardcore punk; américain; pop punk; skate punk; los angeles; bay area; classic pop punk; california punk; classic hardcore punk; classic punk; los angeles punk; bay area punk,1070018
5ca3f318-d028-4151-ac73-78e2b2d6cdcc,Tom Petty,rock; southern rock; pop rock; heartland rock; classic pop and rock; singer/songwriter,1068918
09887aa7-226e-4ecc-9a0c-02d2ae5777e1,Carly Rae Jepsen,synthpop; pop; electropop; dance-pop; teen pop; chillwave,1068915
dcf5807c-ef1f-4291-b452-6824080ecac4,Birdman,rap; hip hop,1066360
32efea44-6cb5-4b4f-bdaa-c8b8f6cef981,Manic Street Preachers,rock; alternative rock; punk rock; british; uk; hard rock; britpop; acoustic rock; pop rock; wales; rock and indie; n2,1064120
9f4551c6-1324-4ac5-b3fe-a5c5cfacd54d,Mos Def,hip-hop; hip hop; rapper; hip hop rnb and dance hall; conscious hip hop; east coast hip hop,1063904
04af2581-6692-4f14-a7fe-151a36f20368,Cascada,dance; electropop; eurodance; female vocals; dance-pop; dance pop; pop and chart; euro house; euro dance; euro trance; eurotrance; dance trance; cascada; reason; euro-trance; vocal dance; female vocal dance; dutch house,1063436
ba2f4f3b-0293-4bc8-bb94-2f73b5207343,Underworld,trance; electronic; ambient; british; new wave; techno; electronica; alternative dance; progressive trance; progressive house; dance and electronica,1063097
6386ddff-0d13-4685-9f0a-a82bf022fb1c,Supergrass,rock; british; uk; power pop; britpop; glam rock; pop punk; neo-psychedelia; english; parlophone; england; oxford; rock and indie,1062975
ccfe7a3c-1a45-4984-a8d0-644549cefe61,Europe,heavy metal; swedish; hard rock; glam metal; scandinavian; european; aor; pop and chart,1060033
ece57992-dc2e-4f67-a269-fa43626c1a3d,Jethro Tull,rock; progressive rock; folk; british; uk; hard rock; folk rock; blues rock; classic rock; progressive folk; english; classic pop and rock; prog folk,1060031
55ef024a-6cc0-49ed-8ce2-2e12193c0f46,Survivor,rock; hard rock; adult contemporary; pop rock; aor; pop and chart,1059680
7808accb-6395-4b25-858c-678bbb73896b,Bastille,rock; synthpop; uk; london; electropop; indie pop; pop rock,1054768
9de8f66e-3cd1-4f11-8328-38200f0612b0,Doves,alternative rock; indie rock; britpop; indie pop; dream pop; alternative dance; rock and indie,1054364
69837400-8e31-4949-aac2-00b46b4df126,Angus & Julia Stone,folk; indie; acoustic; classic pop and rock; angus and julia stone,1053313
92e634a7-6023-4be8-be15-ebba822f5b34,Maxïmo Park,british; uk; britannique; indie rock; english; warp; rock and indie,1052932
1a425bbd-cca4-4b2c-aeb7-71cb176c828a,One Direction,pop; power pop; dance-pop; pop rock; folk pop; boy band,1051806
2469950a-f0ca-425a-bfbc-baf55ea3afde,Kool & The Gang,jazz; fresh; funk; disco; jazz-funk; rock and indie; pop soul; contemporary r&b; synth funk,1051747
20883363-1ea4-4d72-ad72-c0e767038f3e,The Mars Volta,progressive rock; art rock; heavy prog,1050586
0bbbc496-c7b5-4b3f-bb6d-bd312827d6e5,Roy Orbison,rock; pop; american; rockabilly; baroque pop; pop rock; country pop; rock and roll; classic pop and rock; death by heart attack; rock & roll,1049727
321531fc-db73-4ffa-a959-61a61a2908c1,Erykah Badu,jazz; hip hop; funk; neo-soul; soul; acid jazz; soul and reggae; contemporary r&b,1049675
26f07661-e115-471d-a930-206f5c89d17c,Mötley Crüe,hard rock; rock and indie; gratuitous heavy metal umlaut,1049550
b10806de-2198-4313-af6a-13df4acb912f,Jamie Cullum,jazz; jazz and blues,1045817
4cc51547-88ae-49a2-bf7e-0ef65ee7a94c,HIM,rock; alternative rock; metal; finnish; gothic metal; alternative metal; gothic rock; love metal; rock band; rock and indie,1043930
eace2373-31c8-4aba-9a5c-7bce22dd140a,Within Temptation,metal; gothic metal; dutch; symphonic metal,1043062
cd9713d6-6e5f-4143-9412-4d12b7bd47f2,Laura Marling,rock; folk; british; uk; folk rock; alternative; english,1041325
2f94016a-3880-4d8c-9af9-0e197ee77189,Moloko,house; british; uk; dance-pop; funky house; acid jazz; alternative dance; english; trip hop; dance and electronica; art pop,1038684
c842d29f-a297-48cd-bb71-4f77fd672b16,T. Rex,rock; british; uk; folk rock; psychedelic rock; glam rock; psychedelic pop; pop rock; psychedelic folk; english; classic pop and rock,1037371
dbbc47a5-1338-4830-9298-a8d0b11c0a46,Joss Stone,jazz; blues; soul; soul and reggae,1036382
3a54bffa-2314-44a2-927b-60144119c780,N.W.A,hip hop; gangsta rap; hip hop rnb and dance hall; west coast hip hop,1036223
b625448e-bf4a-41c3-a421-72ad46cdb831,John Coltrane,jazz; american; usa; américain; saxophonist; post-bop; hard bop; modal jazz; bebop; avant-garde jazz; free jazz; post bop; jazz and blues; my favolite; spiritual jazz,1035377
f236134b-7ebb-4ba8-b155-1791193d05ec,Mario,hip hop rnb and dance hall,1034711
bdbd48f5-abf3-4a4f-9a21-4551dbc3fde9,Heart,rock; hard rock; folk rock; soft rock; pop rock; aor; classic pop and rock; pop/rock,1034383
a0e8a1b1-5f8f-475a-a253-17415c17d0ff,Mac Miller,hip hop,1034303
0110e63e-0a9b-4818-af8e-41e180c20b9a,Devendra Banhart,folk,1030749
36bfa85f-737b-41db-a8fc-b8825850ffc3,Pavement,rock; alternative rock; indie rock; lo-fi; indie pop; noise rock; classic pop and rock; lo-fi indie,1030378
e8374874-4178-4869-b92e-fef6bf30dc04,Dropkick Murphys,punk; punk rock; usa; hardcore punk; celtic punk; folk punk; oi!,1029979
29542149-a818-4167-aa91-439adc9d61f5,Glee Cast,pop; fixme; bogus artist,1029321
17e137fb-59e5-4fd7-af48-afc34995396c,Atreyu,metalcore; alternative metal; post-hardcore,1028201
e57f0cac-4f56-473c-8d7e-d93f753fd586,Steve Miller Band,rock; pop; psychedelic rock; blues rock; country rock; pop rock; rock and indie; pop/rock,1026025
2437980f-513a-44fc-80f1-b90d9d7fcf8f,Bing Crosby,pop; jazz; american; vocal jazz; dixieland; film soundtrack; easy listening soundtracks and musicals; standards; traditional pop; christmas music; death by heart attack,1025244
cba77ba2-862d-4cee-a8f6-d3f9daf7211c,LĪVE,rock; alternative rock; american; post-grunge; pop rock; alternative-rock,1023506
3cb3928a-526c-4a3d-93c5-53315fa9bde0,Elbow,rock; british; uk; britannique; indie rock; english; rock and indie,1022898
70f0e309-5418-49b6-a130-666e2f76eecd,Carrie Underwood,pop; country; country rock; pop rock; country pop; american idol; contemporary country,1019092
bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,rock; alternative rock; american; ska; hip hop; reggae; funk rock; alternative metal; rapcore; reggae rock; rap rock; pop reggae,1018360
7b52603c-a84c-4a76-8dc8-899bb4dd9fa7,Digitalism,rock and indie,1018104
917bc621-ad02-477d-9308-a0304c5f9727,Noah and the Whale,folk; british; folk rock; indie; indie folk; rock and indie,1018033
191de76f-a224-445d-b041-54df16d65bf7,The Yardbirds,rock; british; uk; hard rock; psychedelic rock; blues rock; garage rock; rock and roll; rhythm and blues; mod; british blues; english; classic pop and rock; rhythm & blues; british rhythm & blues,1017188
28503ab7-8bf2-4666-a7bd-2644bfc7cb1d,Dream Theater,progressive metal; metal; american; prog metal; progressive-metal,1016271
3cb25fb2-5547-4b05-adec-1a5e37830d46,Lionel Richie,pop; funk; soul; adult contemporary; soul and reggae; pop soul; smooth soul; contemporary r&b,1015439
a6de8ef9-b1a1-4756-97aa-481bbb8a4069,Joni Mitchell,rock; pop; jazz; folk; singer-songwriter; contemporary folk; vocal jazz; jazz pop; folk pop; classic pop and rock; singer/songwriter,1013449
8ed2e0b3-aa4c-4e13-bec3-dc7393ed4d6b,Thom Yorke,rock; electronic; alternative rock; british; uk; art rock; english; rock and indie,1008148
1a120ec5-35b3-4f3e-aa49-7201550d9feb,RJD2,electronic; pop; american; hip-hop; hip hop; acid jazz,1007619
d6e65033-b56a-49df-8744-6fc3ffd75edd,Boys Like Girls,pop punk; emo-pop; post-emo,1007451
86e736b4-93e2-40ff-9e1c-fb7c63fef5f6,Barenaked Ladies,rock; alternative rock; canadian; power pop; college rock; comedy rock; classic pop and rock,1006924
f1d1df24-91af-4d27-83a4-9b4ad29b37eb,Enigma,trance; electronic; downtempo; instrumental; ambient; german; house; new age; worldbeat; european; classic pop and rock; ambient pop,1005938
9011971a-df29-4b57-8889-2e5e9a645cbe,Flyleaf,metal; hard rock; new metal; post-grunge; alternative metal; christian rock; christian metal; female fronted; fixme label mess,1004968
